time,audio_energy_rms,audio_is_speaking,silence_duration_ms,speaker_id,text_is_active,text_word
0.000000,0.003294,0,100,,0,
0.100000,0.005329,0,200,,0,
0.200000,0.003337,0,300,,0,
0.300000,0.004116,0,400,,0,
0.400000,0.004963,0,500,,0,
0.500000,0.003309,0,600,,0,
0.600000,0.002925,0,700,,0,
0.700000,0.003576,0,800,,0,
0.800000,0.003891,0,900,,0,
0.900000,0.003304,0,1000,,0,
1.000000,0.003740,0,1100,,0,
1.100000,0.003637,0,1200,,0,
1.200000,0.002752,0,1300,,0,
1.300000,0.003116,0,1400,,0,
1.400000,0.003717,0,1500,,0,
1.500000,0.003737,0,1600,,0,
1.600000,0.003689,0,1700,,0,
1.700000,0.002561,0,1800,,0,
1.800000,0.003217,0,1900,,0,
1.900000,0.003000,0,2000,,0,
2.000000,0.002474,0,2100,,0,
2.100000,0.003224,0,2200,,0,
2.200000,0.002926,0,2300,,0,
2.300000,0.002371,0,2400,,0,
2.400000,0.002704,0,2500,,0,
2.500000,0.002601,0,2600,,0,
2.600000,0.003429,0,2700,,0,
2.700000,0.028358,1,0,,0,
2.800000,0.047654,1,0,,0,
2.900000,0.084419,1,0,,0,
3.000000,0.004469,0,100,,0,
3.100000,0.044801,1,0,,0,
3.200000,0.011875,1,0,,0,
3.300000,0.004416,0,100,,0,
3.400000,0.003965,0,200,,0,
3.500000,0.004562,0,300,,0,
3.600000,0.004263,0,400,,0,
3.700000,0.003508,0,500,,0,
3.800000,0.003403,0,600,,0,
3.900000,0.004792,0,700,,0,
4.000000,0.005952,0,800,,0,
4.100000,0.005160,0,900,,0,
4.200000,0.003932,0,1000,,0,
4.300000,0.004463,0,1100,,0,
4.400000,0.004303,0,1200,,0,
4.500000,0.003071,0,1300,,0,
4.600000,0.003342,0,1400,,0,
4.700000,0.007386,0,1500,,0,
4.800000,0.011490,1,0,,0,
4.900000,0.007143,0,100,,0,
5.000000,0.006540,0,200,,0,
5.100000,0.007239,0,300,,0,
5.200000,0.005439,0,400,,0,
5.300000,0.006402,0,500,,0,
5.400000,0.003404,0,600,,0,
5.500000,0.004979,0,700,,0,
5.600000,0.005006,0,800,,0,
5.700000,0.003009,0,900,,0,
5.800000,0.003397,0,1000,,0,
5.900000,0.004088,0,1100,,0,
6.000000,0.003257,0,1200,,0,
6.100000,0.003998,0,1300,,0,
6.200000,0.002978,0,1400,,0,
6.300000,0.004212,0,1500,,0,
6.400000,0.004279,0,1600,,0,
6.500000,0.003719,0,1700,,0,
6.600000,0.003688,0,1800,,0,
6.700000,0.003846,0,1900,,0,
6.800000,0.008013,0,2000,,0,
6.900000,0.003835,0,2100,,0,
7.000000,0.004209,0,2200,,0,
7.100000,0.004112,0,2300,,0,
7.200000,0.003231,0,2400,,0,
7.300000,0.003789,0,2500,,0,
7.400000,0.003313,0,2600,,0,
7.500000,0.003623,0,2700,,0,
7.600000,0.003089,0,2800,,0,
7.700000,0.004123,0,2900,,0,
7.800000,0.003703,0,3000,,0,
7.900000,0.003171,0,3100,,0,
8.000000,0.003853,0,3200,,0,
8.100000,0.003787,0,3300,,0,
8.200000,0.003169,0,3400,,0,
8.300000,0.003664,0,3500,,0,
8.400000,0.003341,0,3600,,0,
8.500000,0.003419,0,3700,,0,
8.600000,0.002647,0,3800,,0,
8.700000,0.002428,0,3900,,1,小
8.800000,0.002576,0,4000,,1,小
8.900000,0.002656,0,4100,,1,小
9.000000,0.002029,0,4200,,1,小
9.100000,0.001809,0,4300,,1,小
9.200000,0.002752,0,4400,,1,小
9.300000,0.002866,0,4500,,1,小
9.400000,0.003227,0,4600,,1,小
9.500000,0.001891,0,4700,,1,小
9.600000,0.002571,0,4800,,1,小
9.700000,0.001762,0,4900,,1,小
9.800000,0.001852,0,5000,,1,小
9.900000,0.001919,0,5100,,1,小
10.000000,0.003642,0,5200,,1,小
10.100000,0.002222,0,5300,,1,さ
10.200000,0.002197,0,5400,,1,さ
10.300000,0.001911,0,5500,,1,さ
10.400000,0.002124,0,5600,,1,さ
10.500000,0.004531,0,5700,,1,さ
10.600000,0.003296,0,5800,,1,さ
10.700000,0.002755,0,5900,,1,さ
10.800000,0.002192,0,6000,,1,さ
10.900000,0.003130,0,6100,,1,さ
11.000000,0.002120,0,6200,,1,さ
11.100000,0.003830,0,6300,,1,さ
11.200000,0.003169,0,6400,,1,さ
11.300000,0.007130,0,6500,,1,さ
11.400000,0.006721,0,6600,,1,さ
11.500000,0.002274,0,6700,,0,
11.600000,0.006364,0,6800,,0,
11.700000,0.002526,0,6900,,0,
11.800000,0.001571,0,7000,,0,
11.900000,0.001436,0,7100,,0,
12.000000,0.001622,0,7200,,0,
12.100000,0.001137,0,7300,,0,
12.200000,0.002000,0,7400,,0,
12.300000,0.001868,0,7500,,0,
12.400000,0.001294,0,7600,,0,
12.500000,0.001454,0,7700,,0,
12.600000,0.003212,0,7800,,0,
12.700000,0.011539,1,0,,0,
12.800000,0.021978,1,0,,0,
12.900000,0.010963,1,0,,0,
13.000000,0.001659,0,100,,0,
13.100000,0.002078,0,200,,0,
13.200000,0.001938,0,300,,0,
13.300000,0.001842,0,400,,0,
13.400000,0.002963,0,500,,0,
13.500000,0.002750,0,600,,0,
13.600000,0.001905,0,700,,0,
13.700000,0.001949,0,800,,0,
13.800000,0.003006,0,900,,0,
13.900000,0.004790,0,1000,,0,
14.000000,0.005437,0,1100,,0,
14.100000,0.004446,0,1200,,0,
14.200000,0.004428,0,1300,,0,
14.300000,0.002756,0,1400,,0,
14.400000,0.002440,0,1500,,0,
