time,audio_energy_rms,audio_is_speaking,silence_duration_ms,speaker_id,text_is_active,text_word
0.000000,0.000781,0,100,,0,
0.100000,0.001309,0,200,,0,
0.200000,0.001383,0,300,,0,
0.300000,0.001282,0,400,,0,
0.400000,0.001415,0,500,,0,
0.500000,0.001372,0,600,,0,
0.600000,0.001351,0,700,,0,
0.700000,0.001168,0,800,,0,
0.800000,0.001172,0,900,,0,
0.900000,0.001377,0,1000,,0,
1.000000,0.001209,0,1100,,0,
1.100000,0.001418,0,1200,,1,はい
1.200000,0.001200,0,1300,,1,はい
1.300000,0.001110,0,1400,,1,はい
1.400000,0.013129,1,0,,1,はい
1.500000,0.029888,1,0,,1,はい
1.600000,0.018465,1,0,,1,こんにちは。
1.700000,0.013105,1,0,,1,こんにちは。
1.800000,0.006575,0,100,,1,こんにちは。
1.900000,0.008616,0,200,,0,
2.000000,0.001636,0,300,,0,
2.100000,0.001257,0,400,,0,
2.200000,0.001306,0,500,,0,
2.300000,0.001219,0,600,,0,
2.400000,0.023792,1,0,,0,
2.500000,0.009891,0,100,,0,
2.600000,0.016212,1,0,,0,
2.700000,0.002645,0,100,,0,
2.800000,0.009218,0,200,,0,
2.900000,0.001574,0,300,,0,
3.000000,0.005544,0,400,,1,なんか
3.100000,0.023943,1,0,,1,なんか
3.200000,0.058872,1,0,,1,なんか
3.300000,0.030751,1,0,,1,なんか
3.400000,0.047091,1,0,,1,校
3.500000,0.027210,1,0,,1,校
3.600000,0.002241,0,100,,1,校
3.700000,0.047860,1,0,,1,校
3.800000,0.058911,1,0,,1,長
3.900000,0.029742,1,0,,1,長
4.000000,0.079934,1,0,,1,先生
4.100000,0.015870,1,0,,1,先生
4.200000,0.059410,1,0,,1,先生
4.300000,0.022124,1,0,,1,先生
4.400000,0.043066,1,0,,1,みたい。
4.500000,0.043403,1,0,,1,みたい。
4.600000,0.016843,1,0,,1,みたい。
4.700000,0.013566,1,0,,1,みたい。
4.800000,0.020883,1,0,,0,
