time,audio_energy_rms,audio_is_speaking,silence_duration_ms,speaker_id,text_is_active,text_word
0.000000,0.004624,0,100,,0,
0.100000,0.008171,0,200,,0,
0.200000,0.007931,0,300,,0,
0.300000,0.016896,1,0,,0,
0.400000,0.012408,1,0,,0,
0.500000,0.007664,0,100,,0,
0.600000,0.007546,0,200,,0,
0.700000,0.005667,0,300,,0,
0.800000,0.006874,0,400,,0,
0.900000,0.012549,1,0,,0,
1.000000,0.004888,0,100,,0,
1.100000,0.004518,0,200,,0,
1.200000,0.004735,0,300,,0,
1.300000,0.003134,0,400,,0,
1.400000,0.016631,1,0,,0,
1.500000,0.016769,1,0,,0,
1.600000,0.006769,0,100,,0,
1.700000,0.004150,0,200,,0,
1.800000,0.012874,1,0,,0,
1.900000,0.007325,0,100,,0,
2.000000,0.005674,0,200,,0,
2.100000,0.013312,1,0,,0,
2.200000,0.004488,0,100,,0,
2.300000,0.018411,1,0,,0,
2.400000,0.007729,0,100,,0,
2.500000,0.004675,0,200,,0,
2.600000,0.005077,0,300,,0,
2.700000,0.019166,1,0,,1,me
2.800000,0.006919,0,100,,1,me
2.900000,0.004432,0,200,,1,me
3.000000,0.004810,0,300,,1,me
3.100000,0.003465,0,400,,1,me
3.200000,0.007771,0,500,,1,me
3.300000,0.011373,1,0,,1,me
3.400000,0.004434,0,100,,0,
3.500000,0.004253,0,200,,0,
3.600000,0.003344,0,300,,0,
3.700000,0.009058,0,400,,0,
3.800000,0.015375,1,0,,0,
3.900000,0.016167,1,0,,0,
4.000000,0.005804,0,100,,0,
4.100000,0.011900,1,0,,0,
4.200000,0.015672,1,0,,0,
4.300000,0.006917,0,100,,0,
4.400000,0.014270,1,0,,0,
4.500000,0.014984,1,0,,0,
4.600000,0.008788,0,100,,0,
4.700000,0.012841,1,0,,1,町
4.800000,0.015144,1,0,,1,町
4.900000,0.005528,0,100,,1,町
5.000000,0.019039,1,0,,1,町
5.100000,0.032992,1,0,,1,町
5.200000,0.034369,1,0,,1,町
5.300000,0.019834,1,0,,1,町
5.400000,0.012855,1,0,,1,で
5.500000,0.019123,1,0,,1,で
5.600000,0.021877,1,0,,1,で
5.700000,0.027462,1,0,,1,選
5.800000,0.012760,1,0,,1,選
5.900000,0.030348,1,0,,1,選
6.000000,0.018403,1,0,,1,IES
6.100000,0.020210,1,0,,1,IES
6.200000,0.011770,1,0,,1,others
6.300000,0.019261,1,0,,1,others
6.400000,0.025079,1,0,,0,
6.500000,0.027262,1,0,,0,
6.600000,0.011661,1,0,,0,
6.700000,0.010205,1,0,,0,
6.800000,0.013900,1,0,,0,
6.900000,0.012104,1,0,,0,
7.000000,0.011934,1,0,,0,
7.100000,0.004053,0,100,,0,
7.200000,0.003251,0,200,,0,
7.300000,0.004059,0,300,,0,
7.400000,0.013756,1,0,,0,
7.500000,0.004997,0,100,,0,
7.600000,0.003736,0,200,,0,
7.700000,0.004156,0,300,,0,
7.800000,0.002614,0,400,,0,
7.900000,0.004128,0,500,,0,
8.000000,0.010194,1,0,,0,
8.100000,0.003084,0,100,,0,
8.200000,0.002949,0,200,,1,七
8.300000,0.003183,0,300,,1,七
8.400000,0.003084,0,400,,1,七
8.500000,0.005438,0,500,,1,七
8.600000,0.018517,1,0,,1,七
8.700000,0.006752,0,100,,1,七
8.800000,0.007069,0,200,,1,七
8.900000,0.007091,0,300,,1,七
9.000000,0.006190,0,400,,1,日
9.100000,0.012260,1,0,,1,日
9.200000,0.012231,1,0,,1,日
9.300000,0.010620,1,0,,1,日
9.400000,0.009616,0,100,,1,日
9.500000,0.008029,0,200,,1,日
9.600000,0.007767,0,300,,1,日
9.700000,0.014831,1,0,,1,言
9.800000,0.015598,1,0,,1,言
9.900000,0.006739,0,100,,1,言
10.000000,0.007345,0,200,,1,言
10.100000,0.005759,0,300,,1,言
10.200000,0.006113,0,400,,1,言
10.300000,0.012720,1,0,,1,言
10.400000,0.004257,0,100,,1,言
10.500000,0.004186,0,200,,1,言
10.600000,0.003643,0,300,,1,言
10.700000,0.004751,0,400,,1,言
10.800000,0.016850,1,0,,1,言
10.900000,0.016647,1,0,,1,言
11.000000,0.008737,0,100,,1,言
11.100000,0.003880,0,200,,1,言
11.200000,0.013731,1,0,,1,言
11.300000,0.007482,0,100,,1,言
11.400000,0.004484,0,200,,1,言
11.500000,0.012742,1,0,,1,言
11.600000,0.003242,0,100,,1,言
11.700000,0.019423,1,0,,1,言
11.800000,0.005963,0,100,,1,言
11.900000,0.004450,0,200,,1,言
12.000000,0.003643,0,300,,1,言
12.100000,0.020379,1,0,,1,言
12.200000,0.007441,0,100,,1,言
12.300000,0.004915,0,200,,1,言
12.400000,0.004938,0,300,,1,言
12.500000,0.004614,0,400,,1,言
12.600000,0.004878,0,500,,1,言
12.700000,0.012852,1,0,,1,言
12.800000,0.003606,0,100,,1,言
12.900000,0.003590,0,200,,1,言
13.000000,0.004062,0,300,,1,言
13.100000,0.004607,0,400,,1,言
13.200000,0.014491,1,0,,1,言
13.300000,0.018135,1,0,,1,言
