time,audio_energy_rms,audio_is_speaking,silence_duration_ms,speaker_id,text_is_active,text_word
0.000000,0.009387,0,100,,1,え?
0.100000,0.092767,1,0,,1,え?
0.200000,0.166272,1,0,,1,え?
0.300000,0.161061,1,0,,0,
0.400000,0.236901,1,0,,0,
0.500000,0.221720,1,0,,0,
0.600000,0.226089,1,0,,0,
0.700000,0.073792,1,0,,0,
0.800000,0.085329,1,0,,1,大丈夫?
0.900000,0.077948,1,0,,0,
1.000000,0.104793,1,0,,0,
1.100000,0.055242,1,0,,0,
1.200000,0.017176,1,0,,1,セ
1.300000,0.116357,1,0,,1,セ
1.400000,0.108283,1,0,,1,リ
1.500000,0.077042,1,0,,1,リ
1.600000,0.078020,1,0,,1,ー?
1.700000,0.036352,1,0,,1,ー?
1.800000,0.005184,0,100,,1,ー?
1.900000,0.004044,0,200,,1,ー?
2.000000,0.004093,0,300,,1,ー?
2.100000,0.004999,0,400,,1,ー?
2.200000,0.004858,0,500,,1,ー?
2.300000,0.004407,0,600,,1,ー?
2.400000,0.005085,0,700,,1,ー?
2.500000,0.006300,0,800,,1,ー?
2.600000,0.010978,1,0,,0,
2.700000,0.159939,1,0,,0,
2.800000,0.142001,1,0,,0,
2.900000,0.161562,1,0,,0,
3.000000,0.072551,1,0,,0,
3.100000,0.198676,1,0,,0,
3.200000,0.115443,1,0,,0,
3.300000,0.149158,1,0,,0,
3.400000,0.008582,0,100,,0,
3.500000,0.005640,0,200,,0,
3.600000,0.008426,0,300,,1,一
3.700000,0.023320,1,0,,1,一
3.800000,0.091584,1,0,,1,一
3.900000,0.021206,1,0,,1,歩
4.000000,0.230951,1,0,,1,歩
4.100000,0.030159,1,0,,1,す
4.200000,0.040012,1,0,,1,べ
4.300000,0.033550,1,0,,1,き
4.400000,0.068611,1,0,,1,に
4.500000,0.073130,1,0,,1,ない
4.600000,0.053554,1,0,,1,ない
4.700000,0.068546,1,0,,1,フ
4.800000,0.066738,1,0,,1,ト
4.900000,0.042594,1,0,,1,ト
5.000000,0.046696,1,0,,0,
5.100000,0.009298,0,100,,0,
5.200000,0.007339,0,200,,0,
5.300000,0.005910,0,300,,0,
5.400000,0.007108,0,400,,0,
5.500000,0.008987,0,500,,0,
5.600000,0.009199,0,600,,0,
5.700000,0.008990,0,700,,0,
5.800000,0.009477,0,800,,0,
5.900000,0.013657,1,0,,0,
6.000000,0.015309,1,0,,1,フ
6.100000,0.010015,1,0,,1,フ
6.200000,0.062437,1,0,,1,フ
6.300000,0.072382,1,0,,1,ァ
6.400000,0.162543,1,0,,1,ァ
6.500000,0.050558,1,0,,1,ト?
6.600000,0.158201,1,0,,0,
6.700000,0.034739,1,0,,1,危
6.800000,0.073861,1,0,,1,危
6.900000,0.139491,1,0,,1,ない?
7.000000,0.268796,1,0,,1,ない?
7.100000,0.094509,1,0,,0,
7.200000,0.110759,1,0,,0,
7.300000,0.066407,1,0,,0,
7.400000,0.090333,1,0,,0,
7.500000,0.151103,1,0,,0,
7.600000,0.055697,1,0,,0,
7.700000,0.155481,1,0,,0,
7.800000,0.167128,1,0,,0,
7.900000,0.091681,1,0,,0,
8.000000,0.135021,1,0,,0,
8.100000,0.104317,1,0,,1,ク
8.200000,0.100602,1,0,,1,ク
8.300000,0.117234,1,0,,1,ク
8.400000,0.119595,1,0,,1,ラ
8.500000,0.058715,1,0,,1,ラ
8.600000,0.112668,1,0,,1,ラ
8.700000,0.067375,1,0,,1,注意
8.800000,0.069101,1,0,,1,注意
8.900000,0.165217,1,0,,1,注意
9.000000,0.125937,1,0,,1,注意
9.100000,0.058625,1,0,,1,注意
9.200000,0.056183,1,0,,1,注意
9.300000,0.099364,1,0,,1,が
9.400000,0.080904,1,0,,1,が
9.500000,0.061836,1,0,,1,つ
9.600000,0.086188,1,0,,1,バ
9.700000,0.087358,1,0,,1,バ
9.800000,0.062680,1,0,,1,バ
9.900000,0.095127,1,0,,1,バ
10.000000,0.096932,1,0,,1,バ
10.100000,0.130374,1,0,,1,バ
10.200000,0.105702,1,0,,1,バ
10.300000,0.075967,1,0,,1,バ
10.400000,0.051440,1,0,,1,バ
10.500000,0.008288,0,100,,1,バ
10.600000,0.009649,0,200,,1,バ
10.700000,0.114860,1,0,,1,バ
10.800000,0.118846,1,0,,1,バ
10.900000,0.158941,1,0,,1,ニ
11.000000,0.100960,1,0,,1,ー
11.100000,0.114932,1,0,,1,さん
11.200000,0.196104,1,0,,1,を
11.300000,0.092746,1,0,,1,を
11.400000,0.093710,1,0,,1,逃
11.500000,0.066774,1,0,,1,げ
11.600000,0.154420,1,0,,1,げ
11.700000,0.183940,1,0,,1,て
11.800000,0.050790,1,0,,1,いく
11.900000,0.026635,1,0,,1,いく
12.000000,0.044520,1,0,,0,
12.100000,0.006327,0,100,,0,
12.200000,0.005241,0,200,,0,
12.300000,0.002992,0,300,,0,
12.400000,0.003857,0,400,,0,
12.500000,0.005963,0,500,,0,
12.600000,0.006385,0,600,,0,
12.700000,0.004904,0,700,,0,
12.800000,0.007679,0,800,,0,
12.900000,0.037276,1,0,,1,ウ
13.000000,0.043139,1,0,,1,ウ
13.100000,0.098436,1,0,,1,ウ
13.200000,0.107368,1,0,,1,ニ
13.300000,0.087847,1,0,,0,
13.400000,0.013648,1,0,,0,
13.500000,0.010782,1,0,,0,
13.600000,0.015421,1,0,,0,
13.700000,0.010827,1,0,,0,
13.800000,0.008202,0,100,,1,ウ
13.900000,0.005301,0,200,,1,ウ
14.000000,0.007728,0,300,,1,ウ
14.100000,0.021181,1,0,,1,ニ
14.200000,0.073558,1,0,,1,ニ
14.300000,0.098498,1,0,,1,ニ
14.400000,0.095401,1,0,,1,が
14.500000,0.185301,1,0,,1,が
14.600000,0.086902,1,0,,1,フ
14.700000,0.059655,1,0,,1,フ
14.800000,0.111863,1,0,,1,ァ
14.900000,0.046754,1,0,,1,ァ
15.000000,0.026360,1,0,,1,ァ
15.100000,0.009512,0,100,,1,ァ
15.200000,0.008567,0,200,,1,ァ
15.300000,0.014832,1,0,,1,ァ
15.400000,0.038891,1,0,,1,ァ
15.500000,0.073919,1,0,,1,ァ
15.600000,0.017694,1,0,,1,ァ
15.700000,0.028509,1,0,,1,ァ
15.800000,0.131543,1,0,,1,ァ
15.900000,0.154021,1,0,,1,イ
16.000000,0.098474,1,0,,1,して
16.100000,0.083161,1,0,,1,して
16.200000,0.163935,1,0,,1,して
16.300000,0.044002,1,0,,0,
16.400000,0.009470,0,100,,0,
16.500000,0.011191,1,0,,0,
16.600000,0.010371,1,0,,0,
16.700000,0.009035,0,100,,0,
16.800000,0.014912,1,0,,0,
16.900000,0.015529,1,0,,0,
17.000000,0.010343,1,0,,0,
17.100000,0.007424,0,100,,0,
17.200000,0.006339,0,200,,0,
17.300000,0.013802,1,0,,0,
17.400000,0.029745,1,0,,0,
17.500000,0.027980,1,0,,0,
17.600000,0.112098,1,0,,0,
17.700000,0.012762,1,0,,1,オ
17.800000,0.031994,1,0,,1,オ
17.900000,0.131040,1,0,,1,デ
18.000000,0.144387,1,0,,1,ィ
18.100000,0.119092,1,0,,1,ブ
18.200000,0.107563,1,0,,1,ロ
18.300000,0.014232,1,0,,1,ック
18.400000,0.020004,1,0,,0,
18.500000,0.012067,1,0,,0,
18.600000,0.010348,1,0,,0,
18.700000,0.014067,1,0,,0,
18.800000,0.015101,1,0,,0,
18.900000,0.021081,1,0,,0,
19.000000,0.019835,1,0,,0,
19.100000,0.011672,1,0,,0,
19.200000,0.017297,1,0,,0,
19.300000,0.015817,1,0,,0,
19.400000,0.150489,1,0,,0,
19.500000,0.113463,1,0,,0,
19.600000,0.111030,1,0,,0,
19.700000,0.144446,1,0,,1,デ
19.800000,0.131816,1,0,,1,デ
19.900000,0.201768,1,0,,1,デ
20.000000,0.176351,1,0,,1,ブ
20.100000,0.171682,1,0,,1,ロ
20.200000,0.039796,1,0,,1,ック
20.300000,0.069115,1,0,,1,は
20.400000,0.227150,1,0,,1,は
20.500000,0.153699,1,0,,1,ダ
20.600000,0.059418,1,0,,1,だ
20.700000,0.064054,1,0,,1,だ
20.800000,0.012807,1,0,,1,だ
20.900000,0.004735,0,100,,1,だ
21.000000,0.006469,0,200,,1,だ
21.100000,0.005448,0,300,,1,だ
21.200000,0.006390,0,400,,1,だ
21.300000,0.033644,1,0,,0,
21.400000,0.031584,1,0,,0,
21.500000,0.021129,1,0,,0,
21.600000,0.014031,1,0,,0,
21.700000,0.007893,0,100,,0,
21.800000,0.021343,1,0,,0,
21.900000,0.037732,1,0,,1,ナ
22.000000,0.069491,1,0,,1,ナ
22.100000,0.112335,1,0,,1,ナ
22.200000,0.106582,1,0,,1,イ
22.300000,0.048647,1,0,,1,ス
22.400000,0.049417,1,0,,1,ス
22.500000,0.037288,1,0,,1,ス
22.600000,0.028322,1,0,,1,ス
22.700000,0.019429,1,0,,1,ス
22.800000,0.013329,1,0,,1,ス
22.900000,0.014232,1,0,,1,ス
23.000000,0.009292,0,100,,1,ス
23.100000,0.007006,0,200,,1,ス
23.200000,0.006871,0,300,,1,ス
23.300000,0.011630,1,0,,1,ス
23.400000,0.010930,1,0,,1,ス
23.500000,0.013139,1,0,,1,手
23.600000,0.009161,0,100,,1,手
23.700000,0.025072,1,0,,1,手
23.800000,0.023058,1,0,,1,手
23.900000,0.018845,1,0,,1,手
24.000000,0.138217,1,0,,1,手
24.100000,0.113955,1,0,,1,を
24.200000,0.100952,1,0,,1,取
24.300000,0.133610,1,0,,1,り
24.400000,0.103556,1,0,,1,って
24.500000,0.086650,1,0,,1,って
24.600000,0.090146,1,0,,1,い
24.700000,0.132519,1,0,,1,か
24.800000,0.040079,1,0,,1,と
24.900000,0.109202,1,0,,1,と
