time,audio_energy_rms,audio_is_speaking,silence_duration_ms,speaker_id,text_is_active,text_word
0.000000,0.003761,0,100,,1,普
0.100000,0.011757,1,0,,1,普
0.200000,0.006315,0,100,,1,普
0.300000,0.000493,0,200,,1,普
0.400000,0.000350,0,300,,1,普
0.500000,0.011848,1,0,,1,普
0.600000,0.011198,1,0,,1,普
0.700000,0.023895,1,0,,1,段
0.800000,0.016442,1,0,,1,段
0.900000,0.011983,1,0,,1,ら
1.000000,0.011890,1,0,,1,しい
1.100000,0.005232,0,100,,1,しい
1.200000,0.015235,1,0,,1,の
1.300000,0.011301,1,0,,1,の
1.400000,0.008437,0,100,,1,使
1.500000,0.004583,0,200,,1,ってる
1.600000,0.009503,0,300,,1,ってる
1.700000,0.013074,1,0,,1,ってる
1.800000,0.013427,1,0,,1,ってる
1.900000,0.009666,0,100,,1,から
2.000000,0.006971,0,200,,1,から
2.100000,0.008447,0,300,,1,から
2.200000,0.003368,0,400,,0,
2.300000,0.011090,1,0,,0,
2.400000,0.009300,0,100,,0,
2.500000,0.011283,1,0,,0,
2.600000,0.008850,0,100,,0,
2.700000,0.010624,1,0,,0,
2.800000,0.012835,1,0,,0,
2.900000,0.010653,1,0,,0,
3.000000,0.010842,1,0,,0,
3.100000,0.005894,0,100,,0,
3.200000,0.010844,1,0,,0,
3.300000,0.018158,1,0,,0,
3.400000,0.023795,1,0,,0,
3.500000,0.029824,1,0,,0,
3.600000,0.021679,1,0,,0,
3.700000,0.010978,1,0,,1,今、
3.800000,0.024212,1,0,,1,今、
3.900000,0.013631,1,0,,1,今、
4.000000,0.003784,0,100,,1,今、
4.100000,0.000478,0,200,,1,あれ
4.200000,0.001302,0,300,,1,あれ
4.300000,0.024088,1,0,,1,あれ
4.400000,0.024829,1,0,,1,あれ
4.500000,0.018679,1,0,,1,だから
4.600000,0.012282,1,0,,1,だから
4.700000,0.008288,0,100,,1,だから
4.800000,0.004031,0,200,,1,だから
4.900000,0.000501,0,300,,1,だから
5.000000,0.026416,1,0,,1,だから
5.100000,0.012514,1,0,,1,だから
5.200000,0.015887,1,0,,1,だから
5.300000,0.017027,1,0,,1,だから
5.400000,0.012110,1,0,,0,
5.500000,0.006196,0,100,,0,
5.600000,0.007157,0,200,,0,
5.700000,0.000397,0,300,,0,
5.800000,0.000994,0,400,,0,
5.900000,0.000291,0,500,,0,
6.000000,0.002962,0,600,,0,
6.100000,0.000305,0,700,,0,
6.200000,0.001796,0,800,,1,今
6.300000,0.000382,0,900,,1,今
6.400000,0.008419,0,1000,,1,今
6.500000,0.017659,1,0,,1,今
6.600000,0.023007,1,0,,0,
6.700000,0.018614,1,0,,0,
6.800000,0.005419,0,100,,0,
6.900000,0.000511,0,200,,0,
7.000000,0.000854,0,300,,0,
7.100000,0.000339,0,400,,0,
7.200000,0.007422,0,500,,0,
7.300000,0.000529,0,600,,0,
7.400000,0.000814,0,700,,0,
7.500000,0.000206,0,800,,0,
7.600000,0.001797,0,900,,0,
7.700000,0.000370,0,1000,,0,
7.800000,0.007209,0,1100,,0,
7.900000,0.013446,1,0,,0,
8.000000,0.009866,0,100,,0,
8.100000,0.002944,0,200,,0,
8.200000,0.006988,0,300,,0,
8.300000,0.014460,1,0,,0,
8.400000,0.008421,0,100,,0,
8.500000,0.002252,0,200,,0,
8.600000,0.003066,0,300,,0,
8.700000,0.000381,0,400,,0,
8.800000,0.007602,0,500,,0,
8.900000,0.008441,0,600,,0,
9.000000,0.003614,0,700,,0,
9.100000,0.012339,1,0,,0,
9.200000,0.004512,0,100,,0,
9.300000,0.003310,0,200,,0,
9.400000,0.000274,0,300,,0,
9.500000,0.001550,0,400,,0,
9.600000,0.000272,0,500,,0,
9.700000,0.011941,1,0,,0,
9.800000,0.009416,0,100,,0,
9.900000,0.014332,1,0,,1,今
10.000000,0.009661,0,100,,1,今
10.100000,0.004315,0,200,,1,今
10.200000,0.019806,1,0,,1,今
10.300000,0.019650,1,0,,1,ちょっと
10.400000,0.007318,0,100,,1,ちょっと
10.500000,0.007964,0,200,,1,ちょっと
10.600000,0.020253,1,0,,1,あの
10.700000,0.011214,1,0,,1,あの
