time,audio_energy_rms,audio_is_speaking,silence_duration_ms,speaker_id,text_is_active,text_word
0.000000,0.000938,0,100,,0,
0.100000,0.000695,0,200,,0,
0.200000,0.000559,0,300,,0,
0.300000,0.000572,0,400,,0,
0.400000,0.000571,0,500,,1,うわ、
0.500000,0.000538,0,600,,1,うわ、
0.600000,0.010410,1,0,,1,うわ、
0.700000,0.022800,1,0,,0,
0.800000,0.005017,0,100,,0,
0.900000,0.010764,1,0,,1,て
1.000000,0.008584,0,100,,1,か
1.100000,0.003259,0,200,,1,これ、
1.200000,0.000600,0,300,,1,これ、
1.300000,0.002715,0,400,,1,これ、
1.400000,0.008030,0,500,,1,これ、
1.500000,0.009550,0,600,,0,
1.600000,0.010282,1,0,,0,
1.700000,0.006969,0,100,,0,
1.800000,0.009351,0,200,,1,ひ
1.900000,0.024091,1,0,,1,る
2.000000,0.020799,1,0,,1,を
2.100000,0.014291,1,0,,1,ま
2.200000,0.017881,1,0,,1,ま
2.300000,0.011887,1,0,,1,く、
2.400000,0.007211,0,100,,1,く、
2.500000,0.013623,1,0,,0,
2.600000,0.010915,1,0,,0,
2.700000,0.008881,0,100,,0,
2.800000,0.005305,0,200,,0,
2.900000,0.007724,0,300,,1,汗
3.000000,0.010957,1,0,,1,汗
3.100000,0.018269,1,0,,1,道
3.200000,0.014874,1,0,,1,道
3.300000,0.016389,1,0,,1,みたい
3.400000,0.016580,1,0,,1,みたい
3.500000,0.016017,1,0,,1,な
3.600000,0.006037,0,100,,1,の
3.700000,0.003877,0,200,,1,作
3.800000,0.006905,0,300,,1,る
3.900000,0.014401,1,0,,1,る
4.000000,0.010329,1,0,,1,の
4.100000,0.004768,0,100,,1,か?
4.200000,0.006383,0,200,,0,
4.300000,0.002506,0,300,,0,
4.400000,0.000493,0,400,,0,
4.500000,0.000614,0,500,,0,
4.600000,0.000520,0,600,,0,
4.700000,0.000444,0,700,,0,
4.800000,0.000623,0,800,,0,
4.900000,0.000636,0,900,,0,
5.000000,0.000550,0,1000,,1,いや、
5.100000,0.001261,0,1100,,1,いや、
5.200000,0.006710,0,1200,,1,いや、
5.300000,0.007271,0,1300,,0,
5.400000,0.001296,0,1400,,0,
5.500000,0.001730,0,1500,,0,
5.600000,0.002138,0,1600,,1,さ
5.700000,0.002493,0,1700,,1,す
5.800000,0.006659,0,1800,,1,す
5.900000,0.008916,0,1900,,1,す
6.000000,0.014182,1,0,,1,す
6.100000,0.029039,1,0,,1,が
6.200000,0.022564,1,0,,1,に
6.300000,0.016299,1,0,,1,でも。
6.400000,0.020861,1,0,,1,でも。
6.500000,0.012421,1,0,,1,でも。
6.600000,0.005653,0,100,,0,
6.700000,0.004428,0,200,,0,
6.800000,0.003303,0,300,,0,
6.900000,0.004384,0,400,,1,でも
7.000000,0.005365,0,500,,1,でも
7.100000,0.003335,0,600,,1,高
7.200000,0.007802,0,700,,1,高
7.300000,0.007272,0,800,,1,高
7.400000,0.008636,0,900,,1,す
7.500000,0.009312,0,1000,,1,す
7.600000,0.005812,0,1100,,1,ぎ
7.700000,0.009956,0,1200,,1,て
7.800000,0.013415,1,0,,1,当
7.900000,0.005960,0,100,,1,当
8.000000,0.006163,0,200,,1,っちゃ
8.100000,0.010717,1,0,,1,っちゃ
8.200000,0.027938,1,0,,1,う
8.300000,0.012614,1,0,,1,よ
8.400000,0.007022,0,100,,1,な、
8.500000,0.006854,0,200,,1,汗
8.600000,0.003996,0,300,,1,汗
8.700000,0.005169,0,400,,1,道
8.800000,0.004531,0,500,,1,道
8.900000,0.008194,0,600,,1,あ
9.000000,0.001401,0,700,,1,った
9.100000,0.004039,0,800,,1,と
9.200000,0.003352,0,900,,1,と
9.300000,0.006923,0,1000,,1,し
9.400000,0.002425,0,1100,,1,って。
9.500000,0.000645,0,1200,,1,って。
9.600000,0.001749,0,1300,,1,って。
9.700000,0.000683,0,1400,,0,
9.800000,0.000580,0,1500,,0,
9.900000,0.000495,0,1600,,0,
10.000000,0.000516,0,1700,,0,
10.100000,0.000535,0,1800,,0,
10.200000,0.000678,0,1900,,0,
10.300000,0.000646,0,2000,,0,
10.400000,0.000586,0,2100,,0,
10.500000,0.000441,0,2200,,0,
10.600000,0.000572,0,2300,,0,
10.700000,0.000570,0,2400,,0,
10.800000,0.000531,0,2500,,0,
10.900000,0.000562,0,2600,,1,え、
11.000000,0.000556,0,2700,,1,え、
11.100000,0.000847,0,2800,,1,え、
11.200000,0.018749,1,0,,0,
11.300000,0.024173,1,0,,1,これ
11.400000,0.021176,1,0,,1,ブ
11.500000,0.027711,1,0,,1,ブ
11.600000,0.029074,1,0,,1,バ
11.700000,0.029334,1,0,,1,バ
11.800000,0.029764,1,0,,1,じゃない?
11.900000,0.026647,1,0,,1,じゃない?
12.000000,0.016263,1,0,,0,
12.100000,0.023927,1,0,,0,
12.200000,0.021039,1,0,,0,
12.300000,0.001528,0,100,,0,
12.400000,0.000624,0,200,,0,
12.500000,0.000586,0,300,,0,
12.600000,0.000552,0,400,,0,
12.700000,0.000456,0,500,,0,
12.800000,0.000592,0,600,,0,
12.900000,0.000655,0,700,,0,
13.000000,0.000575,0,800,,0,
13.100000,0.000575,0,900,,0,
13.200000,0.000668,0,1000,,0,
13.300000,0.000500,0,1100,,0,
13.400000,0.000499,0,1200,,0,
13.500000,0.000624,0,1300,,0,
13.600000,0.000484,0,1400,,0,
13.700000,0.000551,0,1500,,0,
13.800000,0.003271,0,1600,,0,
13.900000,0.030845,1,0,,0,
14.000000,0.016432,1,0,,0,
14.100000,0.001013,0,100,,0,
14.200000,0.000590,0,200,,0,
14.300000,0.000488,0,300,,0,
14.400000,0.000595,0,400,,0,
14.500000,0.000630,0,500,,0,
14.600000,0.000583,0,600,,0,
14.700000,0.000598,0,700,,1,あ、
14.800000,0.000622,0,800,,1,あ、
14.900000,0.003345,0,900,,1,あ、
15.000000,0.027041,1,0,,1,す
15.100000,0.029319,1,0,,1,す
15.200000,0.033765,1,0,,1,す
15.300000,0.028352,1,0,,1,す
15.400000,0.025827,1,0,,1,み
15.500000,0.015158,1,0,,1,ブ
15.600000,0.015310,1,0,,1,ブ
15.700000,0.012903,1,0,,1,ブ
15.800000,0.023086,1,0,,1,バ
15.900000,0.022105,1,0,,1,バ
16.000000,0.027456,1,0,,1,め
16.100000,0.014117,1,0,,1,め
16.200000,0.009253,0,100,,1,っちゃ
16.300000,0.004541,0,200,,1,っちゃ
16.400000,0.021724,1,0,,1,っちゃ
16.500000,0.017678,1,0,,1,いい
16.600000,0.016523,1,0,,1,ら
16.700000,0.025221,1,0,,1,ら
16.800000,0.010207,1,0,,1,しい
16.900000,0.008175,0,100,,1,しい
17.000000,0.010393,1,0,,1,しい
17.100000,0.005206,0,100,,1,ぞ。
17.200000,0.004806,0,200,,1,ぞ。
17.300000,0.001135,0,300,,0,
17.400000,0.000517,0,400,,0,
17.500000,0.000583,0,500,,0,
17.600000,0.000581,0,600,,0,
17.700000,0.000557,0,700,,0,
17.800000,0.000532,0,800,,0,
17.900000,0.000550,0,900,,0,
18.000000,0.000521,0,1000,,0,
18.100000,0.000581,0,1100,,0,
18.200000,0.000489,0,1200,,0,
18.300000,0.000532,0,1300,,0,
18.400000,0.000518,0,1400,,0,
18.500000,0.000575,0,1500,,0,
18.600000,0.000527,0,1600,,0,
18.700000,0.000583,0,1700,,0,
18.800000,0.000573,0,1800,,1,ブ
18.900000,0.000518,0,1900,,1,ブ
19.000000,0.011582,1,0,,1,ブ
19.100000,0.019165,1,0,,1,バ
19.200000,0.019857,1,0,,1,バ
19.300000,0.038788,1,0,,1,バ
19.400000,0.030079,1,0,,1,だ
19.500000,0.020921,1,0,,1,だ
19.600000,0.020597,1,0,,1,った
19.700000,0.003326,0,100,,1,った
19.800000,0.025449,1,0,,1,ら、
19.900000,0.033355,1,0,,1,ら、
20.000000,0.013204,1,0,,0,
20.100000,0.011726,1,0,,1,ブ
20.200000,0.023210,1,0,,1,バ
20.300000,0.029472,1,0,,1,バ
20.400000,0.015335,1,0,,1,の
20.500000,0.013512,1,0,,1,タ
20.600000,0.028775,1,0,,1,ン
20.700000,0.006345,0,100,,1,ク
20.800000,0.019699,1,0,,1,が
20.900000,0.009854,0,100,,1,通
21.000000,0.011355,1,0,,1,通
21.100000,0.022614,1,0,,1,れ
21.200000,0.019435,1,0,,1,ば
21.300000,0.026063,1,0,,1,ば
21.400000,0.032634,1,0,,1,ば
21.500000,0.018815,1,0,,1,横
21.600000,0.009209,0,100,,1,横
21.700000,0.001294,0,200,,1,横
21.800000,0.000570,0,300,,1,横
21.900000,0.000562,0,400,,1,横
22.000000,0.000527,0,500,,1,横
22.100000,0.000475,0,600,,1,横
22.200000,0.009847,0,700,,1,横
22.300000,0.011427,1,0,,1,横
22.400000,0.019491,1,0,,1,幅
22.500000,0.024230,1,0,,1,結
22.600000,0.013598,1,0,,1,結
22.700000,0.009885,0,100,,1,構
22.800000,0.011086,1,0,,1,構
22.900000,0.020570,1,0,,1,巻
23.000000,0.020675,1,0,,1,いて
23.100000,0.004897,0,100,,1,く
23.200000,0.013939,1,0,,1,く
23.300000,0.014682,1,0,,1,から
23.400000,0.009520,0,100,,1,から
23.500000,0.004392,0,200,,1,ね。
23.600000,0.001001,0,300,,1,ね。
23.700000,0.000612,0,400,,0,
23.800000,0.000490,0,500,,0,
23.900000,0.000483,0,600,,0,
24.000000,0.000576,0,700,,0,
24.100000,0.008419,0,800,,1,え、
24.200000,0.001144,0,900,,0,
24.300000,0.009673,0,1000,,1,ブ
24.400000,0.009515,0,1100,,1,バ
24.500000,0.010558,1,0,,1,バ
24.600000,0.013037,1,0,,1,バ
24.700000,0.004600,0,100,,1,って
24.800000,0.004239,0,200,,1,って
24.900000,0.006170,0,300,,1,なん
25.000000,0.008343,0,400,,1,な?
25.100000,0.006149,0,500,,1,な?
25.200000,0.003921,0,600,,1,な?
25.300000,0.000761,0,700,,0,
25.400000,0.000543,0,800,,0,
25.500000,0.000543,0,900,,0,
25.600000,0.000528,0,1000,,0,
25.700000,0.000516,0,1100,,0,
25.800000,0.001178,0,1200,,0,
25.900000,0.000502,0,1300,,0,
26.000000,0.000562,0,1400,,0,
26.100000,0.000527,0,1500,,0,
26.200000,0.000588,0,1600,,0,
26.300000,0.000525,0,1700,,0,
26.400000,0.000522,0,1800,,0,
26.500000,0.001150,0,1900,,0,
26.600000,0.003242,0,2000,,0,
26.700000,0.004626,0,2100,,0,
26.800000,0.005884,0,2200,,0,
26.900000,0.010530,1,0,,1,おい、
27.000000,0.026712,1,0,,1,おい、
27.100000,0.028752,1,0,,1,おい、
27.200000,0.014887,1,0,,0,
27.300000,0.002883,0,100,,0,
27.400000,0.030956,1,0,,1,が
27.500000,0.017869,1,0,,1,が
27.600000,0.021579,1,0,,1,う。
27.700000,0.019479,1,0,,1,う。
27.800000,0.008750,0,100,,1,ブ
27.900000,0.033759,1,0,,1,バ
28.000000,0.025391,1,0,,1,バ
28.100000,0.034624,1,0,,1,め
28.200000,0.016792,1,0,,1,め
28.300000,0.005658,0,100,,1,め
28.400000,0.010136,1,0,,1,め
28.500000,0.019347,1,0,,1,め
28.600000,0.023823,1,0,,1,っちゃ
28.700000,0.021442,1,0,,1,っちゃ
28.800000,0.035214,1,0,,1,いい
28.900000,0.016803,1,0,,1,いい
29.000000,0.023963,1,0,,1,いい
29.100000,0.042140,1,0,,1,ら
29.200000,0.010322,1,0,,1,しい
29.300000,0.017353,1,0,,1,しい
29.400000,0.016705,1,0,,1,ぞ。
29.500000,0.026556,1,0,,1,ぞ。
29.600000,0.034194,1,0,,0,
29.700000,0.022983,1,0,,1,ブ
29.800000,0.025513,1,0,,1,ブ
29.900000,0.015446,1,0,,1,ブ
30.000000,0.026358,1,0,,1,バ
30.100000,0.023473,1,0,,1,バ
30.200000,0.026832,1,0,,1,バ
30.300000,0.042381,1,0,,1,バ
30.400000,0.041270,1,0,,1,バ
30.500000,0.011750,1,0,,1,って
30.600000,0.021003,1,0,,1,何
30.700000,0.024773,1,0,,1,何
30.800000,0.039129,1,0,,1,何
30.900000,0.033991,1,0,,1,が
31.000000,0.015301,1,0,,1,が
31.100000,0.029169,1,0,,1,通
31.200000,0.036554,1,0,,1,通
31.300000,0.033524,1,0,,1,る
31.400000,0.024816,1,0,,0,
31.500000,0.033817,1,0,,0,
31.600000,0.015684,1,0,,1,違う
31.700000,0.022904,1,0,,1,違う
31.800000,0.019730,1,0,,1,違う
31.900000,0.007510,0,100,,1,違う
32.000000,0.024129,1,0,,1,違う
32.100000,0.011874,1,0,,1,違う
32.200000,0.004255,0,100,,1,違う
32.300000,0.004614,0,200,,1,違う
32.400000,0.004960,0,300,,0,
32.500000,0.009845,0,400,,1,ち
32.600000,0.019798,1,0,,1,ち
32.700000,0.030541,1,0,,1,に
32.800000,0.037768,1,0,,1,言
32.900000,0.027577,1,0,,1,って
33.000000,0.027082,1,0,,1,た
33.100000,0.026413,1,0,,1,た
33.200000,0.037236,1,0,,1,た
33.300000,0.022785,1,0,,1,ブ
33.400000,0.014874,1,0,,1,ブ
33.500000,0.036745,1,0,,1,バ
33.600000,0.030306,1,0,,1,バ
33.700000,0.027936,1,0,,1,は
33.800000,0.029069,1,0,,1,は
33.900000,0.020877,1,0,,1,うん
34.000000,0.012744,1,0,,1,うん
34.100000,0.009891,0,100,,1,こ
34.200000,0.014090,1,0,,1,の
34.300000,0.006789,0,100,,1,こと
34.400000,0.005942,0,200,,1,こと
34.500000,0.011612,1,0,,1,だ
34.600000,0.017535,1,0,,1,けど、
34.700000,0.012162,1,0,,1,けど、
34.800000,0.013972,1,0,,1,けど、
34.900000,0.010535,1,0,,0,
35.000000,0.013238,1,0,,0,
35.100000,0.008986,0,100,,1,お
35.200000,0.008110,0,200,,1,お
35.300000,0.010137,1,0,,1,さん
35.400000,0.022391,1,0,,1,さん
35.500000,0.013008,1,0,,1,の
35.600000,0.003726,0,100,,1,言
35.700000,0.016749,1,0,,1,ってる
35.800000,0.011621,1,0,,1,ブ
35.900000,0.012506,1,0,,1,バ
36.000000,0.020891,1,0,,1,バ
36.100000,0.029141,1,0,,1,バ
36.200000,0.022233,1,0,,1,は
36.300000,0.015575,1,0,,1,なんか
36.400000,0.005427,0,100,,1,機
36.500000,0.004666,0,200,,1,機
36.600000,0.007186,0,300,,1,機
36.700000,0.022390,1,0,,1,材
36.800000,0.013115,1,0,,1,の
36.900000,0.015778,1,0,,1,話
37.000000,0.013146,1,0,,1,話
37.100000,0.006294,0,100,,1,じゃない
37.200000,0.004941,0,200,,1,じゃない
37.300000,0.010377,1,0,,1,じゃない
37.400000,0.011067,1,0,,1,の?
37.500000,0.004259,0,100,,1,の?
37.600000,0.000921,0,200,,1,の?
37.700000,0.000462,0,300,,0,
37.800000,0.000518,0,400,,0,
37.900000,0.000571,0,500,,1,あ、
38.000000,0.015139,1,0,,1,あ、
38.100000,0.014861,1,0,,1,うん
38.200000,0.015066,1,0,,1,こ
38.300000,0.019992,1,0,,1,うん
38.400000,0.015443,1,0,,1,こ。
38.500000,0.006649,0,100,,1,こ。
38.600000,0.002357,0,200,,1,こ。
38.700000,0.000503,0,300,,1,こ。
38.800000,0.000499,0,400,,1,こ。
38.900000,0.000498,0,500,,0,
39.000000,0.000505,0,600,,0,
39.100000,0.008799,0,700,,0,
39.200000,0.028857,1,0,,1,いや、
39.300000,0.012242,1,0,,1,いや、
39.400000,0.013401,1,0,,1,いや、
39.500000,0.024243,1,0,,0,
39.600000,0.021243,1,0,,1,待って、
39.700000,0.003469,0,100,,1,待って、
39.800000,0.007340,0,200,,0,
39.900000,0.018967,1,0,,1,どう
40.000000,0.012862,1,0,,1,やって?
40.100000,0.016096,1,0,,0,
40.200000,0.029499,1,0,,0,
