time,audio_energy_rms,audio_is_speaking,silence_duration_ms,speaker_id,text_is_active,text_word
0.000000,0.000084,0,100,,0,
0.100000,0.000266,0,200,,0,
0.200000,0.000190,0,300,,0,
0.300000,0.000906,0,400,,0,
0.400000,0.000759,0,500,,0,
0.500000,0.001535,0,600,,0,
0.600000,0.000647,0,700,,0,
0.700000,0.000312,0,800,,0,
0.800000,0.000172,0,900,,0,
0.900000,0.000073,0,1000,,0,
1.000000,0.000188,0,1100,,0,
1.100000,0.000322,0,1200,,0,
1.200000,0.000204,0,1300,,0,
1.300000,0.000307,0,1400,,0,
1.400000,0.000078,0,1500,,0,
1.500000,0.002152,0,1600,,0,
1.600000,0.003658,0,1700,,0,
1.700000,0.003583,0,1800,,0,
1.800000,0.004120,0,1900,,0,
1.900000,0.005289,0,2000,,0,
2.000000,0.003576,0,2100,,0,
2.100000,0.004974,0,2200,,0,
2.200000,0.003129,0,2300,,0,
2.300000,0.001334,0,2400,,0,
2.400000,0.003237,0,2500,,0,
2.500000,0.000599,0,2600,,0,
2.600000,0.001390,0,2700,,0,
2.700000,0.004402,0,2800,,0,
2.800000,0.003557,0,2900,,0,
2.900000,0.003229,0,3000,,0,
3.000000,0.003767,0,3100,,0,
3.100000,0.003473,0,3200,,0,
3.200000,0.002294,0,3300,,0,
3.300000,0.001469,0,3400,,0,
3.400000,0.000107,0,3500,,0,
3.500000,0.000118,0,3600,,0,
3.600000,0.000114,0,3700,,0,
3.700000,0.000106,0,3800,,0,
3.800000,0.000201,0,3900,,0,
3.900000,0.000093,0,4000,,0,
4.000000,0.001518,0,4100,,0,
4.100000,0.001673,0,4200,,0,
4.200000,0.001986,0,4300,,0,
4.300000,0.002705,0,4400,,0,
4.400000,0.004527,0,4500,,0,
4.500000,0.003065,0,4600,,0,
4.600000,0.005196,0,4700,,0,
4.700000,0.002362,0,4800,,0,
4.800000,0.003538,0,4900,,0,
4.900000,0.001113,0,5000,,0,
5.000000,0.002715,0,5100,,0,
5.100000,0.002788,0,5200,,0,
5.200000,0.000784,0,5300,,0,
5.300000,0.001383,0,5400,,0,
5.400000,0.002867,0,5500,,0,
5.500000,0.003549,0,5600,,0,
5.600000,0.002061,0,5700,,0,
5.700000,0.001265,0,5800,,0,
5.800000,0.001366,0,5900,,0,
5.900000,0.001034,0,6000,,0,
6.000000,0.000667,0,6100,,0,
6.100000,0.001475,0,6200,,0,
6.200000,0.001762,0,6300,,0,
6.300000,0.003237,0,6400,,0,
6.400000,0.003302,0,6500,,0,
6.500000,0.002281,0,6600,,0,
6.600000,0.002770,0,6700,,0,
6.700000,0.003407,0,6800,,0,
6.800000,0.003576,0,6900,,0,
6.900000,0.003734,0,7000,,0,
7.000000,0.002059,0,7100,,0,
7.100000,0.003108,0,7200,,0,
7.200000,0.001794,0,7300,,0,
7.300000,0.002984,0,7400,,0,
7.400000,0.000762,0,7500,,0,
7.500000,0.000369,0,7600,,0,
7.600000,0.001076,0,7700,,0,
7.700000,0.001483,0,7800,,0,
7.800000,0.001326,0,7900,,0,
7.900000,0.002755,0,8000,,0,
8.000000,0.003752,0,8100,,0,
8.100000,0.003945,0,8200,,0,
8.200000,0.001888,0,8300,,0,
8.300000,0.004281,0,8400,,0,
8.400000,0.004444,0,8500,,0,
8.500000,0.002541,0,8600,,0,
8.600000,0.004587,0,8700,,0,
8.700000,0.000810,0,8800,,0,
8.800000,0.004452,0,8900,,0,
8.900000,0.003888,0,9000,,0,
9.000000,0.004387,0,9100,,0,
9.100000,0.003982,0,9200,,0,
9.200000,0.003821,0,9300,,0,
9.300000,0.004747,0,9400,,0,
9.400000,0.003523,0,9500,,0,
9.500000,0.002835,0,9600,,0,
9.600000,0.003701,0,9700,,0,
9.700000,0.002025,0,9800,,0,
9.800000,0.002432,0,9900,,0,
9.900000,0.001188,0,10000,,0,
10.000000,0.000108,0,10100,,0,
10.100000,0.000410,0,10200,,0,
10.200000,0.000360,0,10300,,0,
10.300000,0.000067,0,10400,,0,
10.400000,0.000038,0,10500,,0,
10.500000,0.000025,0,10600,,0,
10.600000,0.000024,0,10700,,0,
10.700000,0.000326,0,10800,,0,
10.800000,0.001301,0,10900,,0,
10.900000,0.004468,0,11000,,0,
11.000000,0.003405,0,11100,,0,
11.100000,0.005365,0,11200,,0,
11.200000,0.003530,0,11300,,0,
11.300000,0.002028,0,11400,,0,
11.400000,0.001077,0,11500,,0,
11.500000,0.003405,0,11600,,0,
11.600000,0.002674,0,11700,,0,
11.700000,0.002580,0,11800,,0,
11.800000,0.003523,0,11900,,0,
11.900000,0.002059,0,12000,,0,
12.000000,0.002806,0,12100,,0,
12.100000,0.003325,0,12200,,0,
12.200000,0.001932,0,12300,,0,
12.300000,0.001376,0,12400,,0,
12.400000,0.001865,0,12500,,0,
