time,audio_energy_rms,audio_is_speaking,silence_duration_ms,speaker_id,text_is_active,text_word
0.000000,0.001243,0,100,,1,左
0.100000,0.001796,0,200,,1,左
0.200000,0.004864,0,300,,1,左
0.300000,0.003606,0,400,,1,ク
0.400000,0.006493,0,500,,1,ク
0.500000,0.006663,0,600,,1,リ
0.600000,0.003994,0,700,,1,ップ
0.700000,0.004893,0,800,,1,ップ
0.800000,0.003786,0,900,,1,長
0.900000,0.001581,0,1000,,1,長
1.000000,0.003780,0,1100,,1,押
1.100000,0.003216,0,1200,,1,押
1.200000,0.001439,0,1300,,1,し
1.300000,0.006270,0,1400,,1,で
1.400000,0.005497,0,1500,,1,持
1.500000,0.005802,0,1600,,1,持
1.600000,0.002218,0,1700,,1,て
1.700000,0.006821,0,1800,,1,る
1.800000,0.005743,0,1900,,1,る
1.900000,0.002135,0,2000,,1,それ
2.000000,0.000122,0,2100,,1,それ
2.100000,0.000087,0,2200,,1,それ
2.200000,0.000098,0,2300,,1,それ
2.300000,0.000108,0,2400,,1,それ
2.400000,0.000119,0,2500,,1,それ
2.500000,0.000137,0,2600,,1,それ
2.600000,0.000143,0,2700,,1,それ
2.700000,0.000179,0,2800,,1,それ
2.800000,0.000099,0,2900,,1,それ
2.900000,0.000985,0,3000,,1,それ
3.000000,0.011748,1,0,,1,それ
3.100000,0.010121,1,0,,1,を
3.200000,0.009567,0,100,,1,長
3.300000,0.003585,0,200,,1,長
3.400000,0.007692,0,300,,1,押
3.500000,0.003694,0,400,,1,押
3.600000,0.002159,0,500,,1,し
3.700000,0.003036,0,600,,1,して
3.800000,0.000518,0,700,,1,して
3.900000,0.001512,0,800,,1,して
4.000000,0.005419,0,900,,1,して
4.100000,0.002392,0,1000,,1,カ
4.200000,0.000603,0,1100,,1,カ
4.300000,0.000223,0,1200,,1,カ
4.400000,0.000161,0,1300,,1,カ
4.500000,0.000206,0,1400,,1,カ
4.600000,0.002577,0,1500,,1,カ
4.700000,0.008414,0,1600,,1,カ
4.800000,0.007146,0,1700,,1,カ
4.900000,0.003342,0,1800,,1,ート
