time,audio_energy_rms,audio_is_speaking,silence_duration_ms,speaker_id,text_is_active,text_word
0.000000,0.001136,0,100,,1,後
0.100000,0.001688,0,200,,1,後
0.200000,0.001852,0,300,,1,後
0.300000,0.003485,0,400,,1,後
0.400000,0.003114,0,500,,1,後
0.500000,0.004319,0,600,,1,後
0.600000,0.012151,1,0,,1,後
0.700000,0.009620,0,100,,1,ろ
0.800000,0.008256,0,200,,1,ろ
0.900000,0.010861,1,0,,1,ろ
1.000000,0.011701,1,0,,1,見
1.100000,0.009221,0,100,,1,えて
1.200000,0.012159,1,0,,1,ない
1.300000,0.015334,1,0,,1,ない
1.400000,0.002772,0,100,,1,後
1.500000,0.002532,0,200,,1,後
1.600000,0.013930,1,0,,1,後
1.700000,0.022122,1,0,,1,後
1.800000,0.006993,0,100,,1,ろ
1.900000,0.001257,0,200,,1,ろ
2.000000,0.022409,1,0,,1,ろ
2.100000,0.004614,0,100,,1,ろ
2.200000,0.018767,1,0,,1,ろ
2.300000,0.027097,1,0,,1,ろ
2.400000,0.097366,1,0,,1,ろ
2.500000,0.100965,1,0,,1,見
2.600000,0.075957,1,0,,1,る
2.700000,0.078329,1,0,,1,わ
2.800000,0.050897,1,0,,1,うわ
2.900000,0.060841,1,0,,1,うわ
3.000000,0.151857,1,0,,1,うわ
3.100000,0.106428,1,0,,1,うわ
3.200000,0.188866,1,0,,1,うわ
3.300000,0.042533,1,0,,1,うわ
3.400000,0.057346,1,0,,1,うわ
3.500000,0.044398,1,0,,1,うわ
3.600000,0.039653,1,0,,1,うわ
3.700000,0.008471,0,100,,1,うわ
3.800000,0.024867,1,0,,1,うわ
3.900000,0.087791,1,0,,1,うわ
4.000000,0.036286,1,0,,1,うわ
4.100000,0.207197,1,0,,1,うわ
4.200000,0.175719,1,0,,1,うわ
4.300000,0.235335,1,0,,1,うわ
4.400000,0.164922,1,0,,1,うわ
4.500000,0.145787,1,0,,1,うわ
4.600000,0.229772,1,0,,1,うわ
4.700000,0.111108,1,0,,1,うわ
4.800000,0.207075,1,0,,1,うわ
4.900000,0.160116,1,0,,1,うわ
5.000000,0.108575,1,0,,1,うわ
5.100000,0.174944,1,0,,1,うわ
5.200000,0.096893,1,0,,1,うわ
5.300000,0.018547,1,0,,1,うわ
5.400000,0.050089,1,0,,1,うわ
5.500000,0.166631,1,0,,1,うわ
5.600000,0.194922,1,0,,1,うわ
5.700000,0.071042,1,0,,1,うわ
5.800000,0.021629,1,0,,1,うわ
5.900000,0.111380,1,0,,0,
6.000000,0.173558,1,0,,0,
6.100000,0.039275,1,0,,0,
6.200000,0.004805,0,100,,0,
6.300000,0.005463,0,200,,0,
6.400000,0.006850,0,300,,0,
6.500000,0.005788,0,400,,0,
6.600000,0.005586,0,500,,0,
6.700000,0.005110,0,600,,0,
6.800000,0.004317,0,700,,0,
6.900000,0.006300,0,800,,0,
7.000000,0.004603,0,900,,0,
7.100000,0.003018,0,1000,,0,
7.200000,0.003599,0,1100,,0,
7.300000,0.003534,0,1200,,1,キ
7.400000,0.005408,0,1300,,1,キ
7.500000,0.005927,0,1400,,1,キ
7.600000,0.006040,0,1500,,1,キ
7.700000,0.026703,1,0,,1,ャ
7.800000,0.031132,1,0,,1,オ
7.900000,0.040249,1,0,,1,が
8.000000,0.029424,1,0,,1,いる
8.100000,0.002687,0,100,,1,いる
8.200000,0.002813,0,200,,1,いる
8.300000,0.003760,0,300,,1,いる
8.400000,0.002891,0,400,,1,いる
8.500000,0.004410,0,500,,1,いる
8.600000,0.004618,0,600,,1,いる
8.700000,0.055675,1,0,,1,いる
8.800000,0.212796,1,0,,1,いる
8.900000,0.116013,1,0,,1,いる
9.000000,0.118893,1,0,,1,いる
9.100000,0.066582,1,0,,0,
9.200000,0.012373,1,0,,0,
9.300000,0.018119,1,0,,0,
9.400000,0.002673,0,100,,0,
9.500000,0.002486,0,200,,0,
9.600000,0.002228,0,300,,0,
9.700000,0.002484,0,400,,1,扉
9.800000,0.045988,1,0,,1,扉
9.900000,0.062957,1,0,,1,扉
10.000000,0.085335,1,0,,1,閉
10.100000,0.017701,1,0,,1,閉
10.200000,0.009236,0,100,,1,閉
10.300000,0.047769,1,0,,1,じ
10.400000,0.049715,1,0,,1,じ
10.500000,0.055008,1,0,,1,る
10.600000,0.073946,1,0,,1,る
10.700000,0.033852,1,0,,1,る
10.800000,0.003615,0,100,,1,る
10.900000,0.001013,0,200,,1,る
11.000000,0.002370,0,300,,1,る
11.100000,0.002586,0,400,,1,る
11.200000,0.002788,0,500,,1,る
11.300000,0.002728,0,600,,1,る
11.400000,0.002627,0,700,,0,
11.500000,0.002525,0,800,,0,
11.600000,0.002788,0,900,,0,
11.700000,0.002486,0,1000,,0,
11.800000,0.001627,0,1100,,0,
11.900000,0.002944,0,1200,,0,
12.000000,0.003187,0,1300,,0,
12.100000,0.003128,0,1400,,0,
12.200000,0.004508,0,1500,,0,
12.300000,0.002154,0,1600,,0,
12.400000,0.002906,0,1700,,0,
12.500000,0.002304,0,1800,,0,
12.600000,0.001757,0,1900,,0,
12.700000,0.003659,0,2000,,0,
12.800000,0.002430,0,2100,,0,
12.900000,0.002693,0,2200,,0,
13.000000,0.001507,0,2300,,0,
13.100000,0.001550,0,2400,,0,
13.200000,0.001374,0,2500,,0,
13.300000,0.002336,0,2600,,0,
13.400000,0.001647,0,2700,,0,
13.500000,0.001852,0,2800,,0,
13.600000,0.001057,0,2900,,0,
13.700000,0.010526,1,0,,0,
13.800000,0.014647,1,0,,0,
13.900000,0.020628,1,0,,0,
