time,audio_energy_rms,audio_is_speaking,silence_duration_ms,speaker_id,text_is_active,text_word
0.000000,0.014655,1,0,,1,だ
0.100000,0.036107,1,0,,1,だ
0.200000,0.001517,0,100,,1,った
0.300000,0.037666,1,0,,1,わ
0.400000,0.015993,1,0,,1,け
0.500000,0.006670,0,100,,1,よ
0.600000,0.002869,0,200,,1,よ
0.700000,0.000485,0,300,,1,よ
0.800000,0.000621,0,400,,1,よ
0.900000,0.000965,0,500,,1,な
1.000000,0.001298,0,600,,1,な
1.100000,0.003172,0,700,,1,な
1.200000,0.004176,0,800,,1,な
1.300000,0.001844,0,900,,1,な
1.400000,0.001358,0,1000,,1,な
1.500000,0.001083,0,1100,,1,な
1.600000,0.000916,0,1200,,1,な
1.700000,0.003706,0,1300,,1,な
1.800000,0.007869,0,1400,,1,る
1.900000,0.005137,0,1500,,1,ほど
2.000000,0.006638,0,1600,,1,ほど
2.100000,0.006134,0,1700,,0,
2.200000,0.001441,0,1800,,0,
2.300000,0.001702,0,1900,,0,
2.400000,0.001517,0,2000,,0,
2.500000,0.000884,0,2100,,0,
2.600000,0.000751,0,2200,,0,
2.700000,0.000905,0,2300,,0,
2.800000,0.000873,0,2400,,0,
2.900000,0.000663,0,2500,,0,
3.000000,0.000603,0,2600,,0,
3.100000,0.000370,0,2700,,0,
3.200000,0.000405,0,2800,,0,
3.300000,0.000320,0,2900,,0,
3.400000,0.000338,0,3000,,0,
3.500000,0.000409,0,3100,,0,
3.600000,0.000665,0,3200,,0,
3.700000,0.000516,0,3300,,0,
3.800000,0.000432,0,3400,,0,
3.900000,0.000542,0,3500,,0,
4.000000,0.000509,0,3600,,0,
4.100000,0.000312,0,3700,,0,
4.200000,0.000328,0,3800,,0,
4.300000,0.000345,0,3900,,0,
4.400000,0.000329,0,4000,,0,
4.500000,0.000304,0,4100,,0,
4.600000,0.000311,0,4200,,0,
4.700000,0.000420,0,4300,,0,
4.800000,0.000349,0,4400,,0,
4.900000,0.000270,0,4500,,0,
5.000000,0.000351,0,4600,,0,
5.100000,0.000878,0,4700,,1,調
5.200000,0.004830,0,4800,,1,調
5.300000,0.008464,0,4900,,1,調
5.400000,0.007916,0,5000,,1,子
5.500000,0.008535,0,5100,,1,乗
5.600000,0.008581,0,5200,,1,乗
5.700000,0.011221,1,0,,1,り
5.800000,0.007035,0,100,,1,す
5.900000,0.006673,0,200,,1,す
6.000000,0.006452,0,300,,1,ぎ
6.100000,0.001345,0,400,,1,ぎ
6.200000,0.000522,0,500,,1,ぎ
6.300000,0.000494,0,600,,0,
6.400000,0.000395,0,700,,0,
6.500000,0.000361,0,800,,0,
6.600000,0.000336,0,900,,1,調
6.700000,0.000431,0,1000,,1,調
6.800000,0.000476,0,1100,,1,調
6.900000,0.004807,0,1200,,1,調
7.000000,0.018608,1,0,,1,子
7.100000,0.018319,1,0,,1,乗
7.200000,0.014480,1,0,,1,り
7.300000,0.017050,1,0,,1,す
7.400000,0.031447,1,0,,1,ぎ
7.500000,0.042075,1,0,,1,ぎ
7.600000,0.036656,1,0,,0,
7.700000,0.020353,1,0,,0,
7.800000,0.016963,1,0,,0,
7.900000,0.014064,1,0,,0,
8.000000,0.004597,0,100,,0,
8.100000,0.000633,0,200,,0,
8.200000,0.001375,0,300,,0,
8.300000,0.000535,0,400,,0,
8.400000,0.000352,0,500,,0,
8.500000,0.000593,0,600,,0,
8.600000,0.000739,0,700,,0,
8.700000,0.000723,0,800,,0,
8.800000,0.000641,0,900,,0,
8.900000,0.000734,0,1000,,0,
9.000000,0.000669,0,1100,,0,
9.100000,0.000990,0,1200,,0,
9.200000,0.000814,0,1300,,0,
9.300000,0.001035,0,1400,,0,
9.400000,0.000784,0,1500,,0,
9.500000,0.000709,0,1600,,0,
9.600000,0.000672,0,1700,,0,
9.700000,0.000661,0,1800,,0,
9.800000,0.000550,0,1900,,0,
9.900000,0.000508,0,2000,,0,
10.000000,0.000493,0,2100,,0,
10.100000,0.000335,0,2200,,0,
10.200000,0.000490,0,2300,,0,
10.300000,0.000311,0,2400,,0,
10.400000,0.000271,0,2500,,0,
10.500000,0.000424,0,2600,,0,
10.600000,0.000476,0,2700,,0,
10.700000,0.000396,0,2800,,0,
10.800000,0.000700,0,2900,,0,
10.900000,0.000554,0,3000,,0,
11.000000,0.000546,0,3100,,0,
11.100000,0.000655,0,3200,,0,
11.200000,0.000527,0,3300,,0,
11.300000,0.000428,0,3400,,0,
11.400000,0.000513,0,3500,,0,
11.500000,0.000451,0,3600,,0,
11.600000,0.000536,0,3700,,0,
11.700000,0.000668,0,3800,,0,
11.800000,0.000658,0,3900,,0,
11.900000,0.000520,0,4000,,0,
12.000000,0.000384,0,4100,,0,
